Software Used:	Crystal Instruments EDM software Ver.3.1.5.6
3.63359375E-001	1.64469183E-003
3.63398438E-001	1.52564336E-003
3.63437500E-001	-5.12605434E-003
3.63476563E-001	3.69532812E-003
3.63515625E-001	7.20028572E-003
3.63554688E-001	-7.22441715E-003
3.63593750E-001	4.48201294E-003
3.63632813E-001	-6.34174284E-003
3.63671875E-001	-4.69705089E-003
3.63710938E-001	6.48492296E-003
3.63750000E-001	1.90692018E-003
3.63789063E-001	-6.29455243E-003
3.63828125E-001	1.81200314E-003
3.63867188E-001	-1.45432153E-003
3.63906250E-001	-4.62519307E-003
3.63945313E-001	5.19737617E-003
3.63984375E-001	-1.07250849E-003
3.64023438E-001	-3.83850801E-003
3.64062500E-001	2.02650475E-003
3.64101563E-001	-5.95778477E-004
3.64140625E-001	-2.00237332E-003
3.64179688E-001	9.46542408E-003
3.64218750E-001	-3.79078138E-003
3.64257813E-001	-4.69705089E-003
3.64296875E-001	7.77246928E-003
3.64335938E-001	8.81602029E-004
3.64375000E-001	-2.40778156E-003
3.64414063E-001	4.91101639E-003
3.64453125E-001	-3.98168767E-003
3.64492188E-001	-2.07423138E-003
3.64531250E-001	8.75006086E-003
3.64570313E-001	-6.29455243E-003
3.64609375E-001	1.88332498E-003
3.64648438E-001	5.07832794E-003
3.64687500E-001	-5.98459768E-003
3.64726563E-001	3.76664995E-003
3.64765625E-001	5.00646965E-003
3.64804688E-001	-5.14964977E-003
3.64843750E-001	-2.45550819E-003
3.64882813E-001	9.17906384E-003
3.64921875E-001	-2.50323482E-003
3.64960938E-001	2.12142178E-003
3.65000000E-001	6.36533827E-003
3.65039063E-001	-5.79369116E-003
3.65078125E-001	6.58037622E-003
3.65117188E-001	1.71601366E-003
3.65156250E-001	-4.72064633E-003
3.65195313E-001	-1.26341501E-003
3.65234375E-001	6.58037622E-003
3.65273438E-001	-2.64641471E-003
3.65312500E-001	3.71892332E-003
3.65351563E-001	1.17777524E-002
3.65390625E-001	-2.71827277E-003
3.65429688E-001	2.90810684E-003
3.65468750E-001	5.95992979E-003
3.65507813E-001	-2.31286453E-003
3.65546875E-001	1.09433405E-002
3.65585938E-001	3.86156698E-003
3.65625000E-001	-6.81900914E-003
3.65664063E-001	3.21806182E-003
3.65703125E-001	3.36124171E-003
3.65742188E-001	-6.81900914E-003
3.65781250E-001	5.10138691E-003
3.65820313E-001	-1.90906521E-004
3.65859375E-001	-3.67173292E-003
3.65898438E-001	4.52920335E-003
3.65937500E-001	4.24338003E-003
3.65976563E-001	-3.33818274E-003
3.66015625E-001	8.29638999E-003
3.66054688E-001	6.00765666E-003
3.66093750E-001	3.55161200E-003
3.66132813E-001	1.75714431E-002
3.66171875E-001	1.47738051E-003
3.66210938E-001	1.23874736E-003
3.66250000E-001	1.01561194E-002
3.66289063E-001	1.52457091E-003
3.66328125E-001	1.78679914E-003
3.66367188E-001	9.94108147E-003
3.66406250E-001	2.93116581E-003
3.66445313E-001	5.31588840E-003
3.66484375E-001	1.14195343E-002
3.66523438E-001	1.90584760E-003
3.66562500E-001	2.78798592E-003
3.66601563E-001	1.12522228E-002
3.66640625E-001	-1.28861901E-003
3.66679688E-001	1.73907251E-003
3.66718750E-001	6.41199221E-003
3.66757813E-001	-2.64748717E-003
3.66796875E-001	4.95767079E-003
3.66835938E-001	5.93526190E-003
3.66875000E-001	-3.93503373E-003
3.66914063E-001	8.20039980E-003
3.66953125E-001	5.86340408E-003
3.66992188E-001	-1.33634564E-003
3.67031250E-001	8.96295390E-003
3.67070313E-001	8.43849719E-003
3.67109375E-001	-4.07821385E-003
3.67148438E-001	2.33485105E-003
3.67187500E-001	8.79617881E-003
3.67226563E-001	-3.38698182E-003
3.67265625E-001	4.28949797E-003
3.67304688E-001	5.70038305E-004
3.67343750E-001	-4.76998164E-003
3.67382813E-001	4.12272288E-003
3.67421875E-001	2.45389951E-003
3.67460938E-001	-5.55666670E-003
3.67500000E-001	6.29240752E-003
3.67539063E-001	6.48331404E-003
3.67578125E-001	-3.00570501E-003
3.67617188E-001	9.12972899E-003
3.67656250E-001	4.24177111E-003
3.67695313E-001	-4.48415832E-003
3.67734375E-001	4.81395468E-003
3.67773438E-001	2.73972306E-003
3.67812500E-001	-3.88784333E-003
3.67851563E-001	7.41317875E-003
3.67890625E-001	1.04676826E-003
3.67929688E-001	-6.72516479E-003
3.67968750E-001	3.35963303E-003
3.68007813E-001	3.62186138E-003
3.68046875E-001	-3.84011670E-003
3.68085938E-001	7.74672894E-003
3.68125000E-001	-4.00742802E-003
3.68164063E-001	-2.86306158E-003
3.68203125E-001	6.57823084E-003
3.68242188E-001	3.79131755E-004
3.68281250E-001	6.89086708E-004
3.68320313E-001	7.26999910E-003
3.68359375E-001	-4.54743615E-004
3.68398438E-001	4.03263213E-004
3.68437500E-001	4.43267763E-003
3.68476563E-001	1.92890658E-003
3.68515625E-001	2.14501703E-005
3.68554688E-001	1.90531138E-003
3.68593750E-001	-1.05105832E-003
3.68632813E-001	2.60083323E-004
3.68671875E-001	9.20105035E-003
3.68710938E-001	3.90768493E-003
3.68750000E-001	-1.40873993E-003
3.68789063E-001	7.91350403E-003
3.68828125E-001	3.52640812E-003
3.68867188E-001	-4.00742802E-003
3.68906250E-001	7.19814080E-003
3.68945313E-001	1.80932189E-003
3.68984375E-001	-1.19423821E-003
3.69023438E-001	5.07564657E-003
3.69062500E-001	3.38322823E-003
3.69101563E-001	-4.10288128E-003
3.69140625E-001	5.98191631E-003
3.69179688E-001	5.07564657E-003
3.69218750E-001	-1.86187480E-003
3.69257813E-001	8.60473582E-003
3.69296875E-001	8.07598941E-004
3.69335938E-001	-3.31619622E-003
3.69375000E-001	6.79219633E-003
3.69414063E-001	5.83873619E-003
3.69453125E-001	-7.46519544E-003
3.69492188E-001	5.55237641E-003
3.69531250E-001	5.60010327E-003
3.69570313E-001	-2.76814455E-003
3.69609375E-001	5.43332818E-003
3.69648438E-001	8.74737949E-003
3.69687500E-001	-3.86478435E-003
3.69726563E-001	4.47933204E-003
3.69765625E-001	4.19350825E-003
3.69804688E-001	-6.48760387E-003
3.69843750E-001	6.52996798E-003
3.69882813E-001	5.83820019E-003
3.69921875E-001	-2.41046294E-003
3.69960938E-001	1.30846039E-003
3.70000000E-001	7.72206151E-003
3.70039063E-001	-9.32546145E-004
3.70078125E-001	4.02190699E-004
3.70117188E-001	5.36146989E-003
3.70156250E-001	-5.22418897E-003
3.70195313E-001	2.28551573E-003
3.70234375E-001	5.48051858E-003
3.70273438E-001	-5.51054875E-003
3.70312500E-001	-1.26609627E-003
3.70351563E-001	4.76515536E-003
3.70390625E-001	-5.65319241E-003
3.70429688E-001	7.17347338E-003
3.70468750E-001	7.12574652E-003
3.70507813E-001	-3.36445931E-003
3.70546875E-001	3.52533543E-003
3.70585938E-001	7.31665304E-003
3.70625000E-001	-1.60018268E-003
3.70664063E-001	2.33324236E-003
3.70703125E-001	2.19006247E-003
3.70742188E-001	5.44834303E-004
3.70781250E-001	5.93365345E-003
3.70820313E-001	1.57015251E-003
3.70859375E-001	8.78920714E-004
3.70898438E-001	3.26310708E-003
3.70937500E-001	4.28842552E-003
3.70976563E-001	-5.77277710E-003
3.71015625E-001	4.40747374E-003
3.71054688E-001	3.57306206E-003
3.71093750E-001	-2.55417906E-003
3.71132813E-001	7.26839018E-003
3.71171875E-001	6.74393348E-003
3.71210938E-001	2.03776614E-005
3.71250000E-001	8.15052849E-003
3.71289063E-001	1.42697262E-003
3.71328125E-001	-1.93426909E-003
3.71367188E-001	1.29907595E-002
3.71406250E-001	-1.22265976E-004
3.71445313E-001	-4.29486025E-003
3.71484375E-001	6.71980205E-003
3.71523438E-001	-2.02972235E-003
3.71562500E-001	-1.05213089E-003
3.71601563E-001	8.34143502E-003
3.71640625E-001	-1.21944221E-003
3.71679688E-001	-1.26716884E-003
3.71718750E-001	7.41103384E-003
3.71757813E-001	-4.77212655E-003
3.71796875E-001	2.64266088E-003
3.71835938E-001	1.13455316E-002
3.71875000E-001	1.06875478E-003
3.71914063E-001	3.07166433E-003
3.71953125E-001	7.84003682E-003
3.71992188E-001	-5.77331356E-003
3.72031250E-001	-9.33082431E-004
3.72070313E-001	7.45876070E-003
3.72109375E-001	-3.43685360E-003
3.72148438E-001	-7.90438768E-004
3.72187500E-001	6.57662239E-003
3.72226563E-001	4.48844815E-004
3.72265625E-001	-2.91239690E-003
3.72304688E-001	7.10107909E-003
3.72343750E-001	-5.01075994E-003
3.72382813E-001	4.21603076E-003
3.72421875E-001	6.19480935E-003
3.72460938E-001	-9.56463117E-003
3.72500000E-001	6.33798901E-003
3.72539063E-001	1.16313544E-002
3.72578125E-001	-5.41616795E-003
3.72617188E-001	1.45003148E-003
3.72656250E-001	1.15117702E-002
3.72695313E-001	-3.38966320E-003
3.72734375E-001	1.11648141E-003
3.72773438E-001	3.57198960E-003
3.72812500E-001	-7.22817098E-003
3.72851563E-001	2.23671641E-003
3.72890625E-001	6.19480935E-003
3.72929688E-001	-3.43685360E-003
3.72968750E-001	2.76170935E-003
3.73007813E-001	2.68985129E-003
3.73046875E-001	-3.03198158E-003
3.73085938E-001	4.33507946E-003
3.73125000E-001	2.71398272E-003
3.73164063E-001	-3.55643829E-003
3.73203125E-001	5.62262578E-003
3.73242188E-001	7.02922080E-003
3.73281250E-001	-4.62948289E-003
3.73320313E-001	6.17067792E-003
3.73359375E-001	2.16539458E-003
3.73398438E-001	-1.86348360E-003
3.73437500E-001	8.57899594E-003
3.73476563E-001	4.09644607E-003
3.73515625E-001	-4.00957293E-003
3.73554688E-001	3.16658136E-003
3.73593750E-001	7.00508937E-003
3.73632813E-001	-3.85566813E-004
3.73671875E-001	1.12254100E-002
3.73710938E-001	1.97448830E-003
3.73750000E-001	-4.31952814E-003
3.73789063E-001	8.69804371E-003
3.73828125E-001	6.69513462E-003
3.73867188E-001	-8.38701685E-004
3.73906250E-001	8.55486451E-003
3.73945313E-001	2.80997238E-004
3.73984375E-001	1.40176862E-003
3.74023438E-001	7.05281623E-003
3.74062500E-001	3.83368173E-003
3.74101563E-001	1.38353605E-004
3.74140625E-001	1.23215142E-002
3.74179688E-001	-6.24199963E-004
3.74218750E-001	-3.03251781E-003
3.74257813E-001	1.06762863E-002
3.74296875E-001	-3.67655921E-003
3.74335938E-001	-4.51097066E-003
3.74375000E-001	6.31332158E-003
3.74414063E-001	1.97395183E-003
3.74453125E-001	7.34132081E-004
3.74492188E-001	8.53073308E-003
3.74531250E-001	1.21086210E-003
3.74570313E-001	1.97395183E-003
3.74609375E-001	1.92622532E-003
3.74648438E-001	-6.22752089E-003
3.74687500E-001	1.13900404E-003
3.74726563E-001	9.48419277E-003
3.74765625E-001	-4.22514734E-003
3.74804688E-001	3.14191370E-003
3.74843750E-001	1.30368775E-002
3.74882813E-001	-2.86574272E-003
3.74921875E-001	3.64277521E-003
3.74960938E-001	7.74351157E-003
3.75000000E-001	-1.91228269E-003
3.75039063E-001	9.95824147E-004
3.75078125E-001	4.78714187E-003
3.75117188E-001	-1.14919284E-003
3.75156250E-001	3.23736696E-003
3.75195313E-001	3.54732194E-003
3.75234375E-001	-5.56042053E-003
3.75273438E-001	6.19373689E-003
3.75312500E-001	6.71819313E-003
3.75351563E-001	-4.94051056E-003
3.75390625E-001	5.19201389E-003
3.75429688E-001	4.26214871E-003
3.75468750E-001	-5.13141708E-003
3.75507813E-001	7.62392688E-003
3.75546875E-001	1.71118737E-003
3.75585938E-001	-2.62764580E-003
3.75625000E-001	-2.89577295E-005
3.75664063E-001	1.83023583E-003
3.75703125E-001	-4.27287374E-003
3.75742188E-001	5.04883376E-003
3.75781250E-001	2.73650546E-003
3.75820313E-001	-6.48867679E-004
3.75859375E-001	4.90565411E-003
3.75898438E-001	3.04056153E-004
3.75937500E-001	-3.34300902E-003
3.75976563E-001	5.71647059E-003
3.76015625E-001	6.09774717E-003
3.76054688E-001	-1.60286394E-003
3.76093750E-001	5.45424224E-003
3.76132813E-001	3.26042594E-003
3.76171875E-001	-3.60577360E-003
3.76210938E-001	5.38238395E-003
3.76250000E-001	4.14256402E-003
3.76289063E-001	-4.15382551E-003
3.76328125E-001	5.66874373E-003
3.76367188E-001	2.23510773E-003
3.76406250E-001	-7.92047511E-004
3.76445313E-001	4.61983032E-003
3.76484375E-001	1.54387605E-003
3.76523438E-001	-6.46669027E-003
3.76562500E-001	6.19320043E-003
3.76601563E-001	1.13149647E-004
3.76640625E-001	1.37281090E-004
3.76679688E-001	8.38648004E-003
3.76718750E-001	1.49614942E-003
3.76757813E-001	-3.03359027E-003
3.76796875E-001	2.90274432E-003
3.76835938E-001	1.66292451E-003
3.76875000E-001	-3.70122686E-003
3.76914063E-001	3.59397612E-003
3.76953125E-001	3.16497268E-003
3.76992188E-001	-1.86509229E-003
3.77031250E-001	7.69524871E-003
3.77070313E-001	5.16788246E-003
3.77109375E-001	-4.05890871E-003
3.77148438E-001	5.59688590E-003
3.77187500E-001	8.99834658E-004
3.77226563E-001	-2.93813701E-003
3.77265625E-001	7.38529350E-003
3.77304688E-001	7.67111728E-003
3.77343750E-001	-1.88922372E-003
3.77382813E-001	8.38648004E-003
3.77421875E-001	4.14202802E-003
3.77460938E-001	-4.77427147E-003
3.77500000E-001	8.31462221E-003
3.77539063E-001	6.62166741E-003
3.77578125E-001	1.04247832E-003
3.77617188E-001	1.90102132E-003
3.77656250E-001	9.22089196E-003
3.77695313E-001	-4.46485318E-003
3.77734375E-001	-1.57980508E-003
3.77773438E-001	6.21625940E-003
3.77812500E-001	-5.20381137E-003
3.77851563E-001	3.95112150E-003
3.77890625E-001	4.49970964E-003
3.77929688E-001	-6.46722627E-003
3.77968750E-001	1.73424623E-003
3.78007813E-001	6.93162263E-003
3.78046875E-001	-5.34699103E-003
3.78085938E-001	5.85857779E-003
3.78125000E-001	7.69471225E-003
3.78164063E-001	-4.59033644E-004
3.78203125E-001	4.57103147E-003
3.78242188E-001	4.30880311E-003
3.78281250E-001	1.47148165E-003
3.78320313E-001	4.52330460E-003
3.78359375E-001	6.64526285E-003
3.78398438E-001	-2.34289494E-003
3.78437500E-001	4.92871308E-003
3.78476563E-001	3.74841727E-004
3.78515625E-001	-9.94858913E-003
3.78554688E-001	3.09257839E-003
3.78593750E-001	3.71248812E-003
3.78632813E-001	-3.70176309E-003
3.78671875E-001	4.22568357E-004
3.78710938E-001	5.21453640E-003
3.78750000E-001	2.42494179E-003
3.78789063E-001	-4.83165073E-004
3.78828125E-001	5.64407630E-003
3.78867188E-001	-5.18021594E-003
3.78906250E-001	9.29167779E-003
3.78945313E-001	3.78380995E-003
3.78984375E-001	-3.74948972E-003
3.79023438E-001	5.35771652E-003
3.79062500E-001	-7.77568668E-005
3.79101563E-001	-4.41712632E-003
3.79140625E-001	4.33239808E-003
3.79179688E-001	-3.20143782E-003
3.79218750E-001	-8.35162405E-003
3.79257813E-001	8.45726588E-003
3.79296875E-001	4.93890188E-004
3.79335938E-001	-6.13421254E-003
3.79375000E-001	6.69298924E-003
3.79414063E-001	-3.79721635E-003
3.79453125E-001	-7.63626082E-003
3.79492188E-001	8.00413147E-003
3.79531250E-001	-2.65284992E-003
3.79570313E-001	-3.17730639E-003
3.79609375E-001	1.42375502E-003
3.79648438E-001	1.68598337E-003
3.79687500E-001	-3.39985211E-004
3.79726563E-001	5.09548817E-003
3.79765625E-001	-1.10307501E-003
3.79804688E-001	2.55257037E-004
3.79843750E-001	7.62285442E-003
3.79882813E-001	-3.51139280E-003
3.79921875E-001	1.12077139E-004
3.79960938E-001	6.59753598E-003
3.80000000E-001	-4.63216427E-003
3.80039063E-001	-3.51139280E-003
3.80078125E-001	6.95521760E-003
3.80117188E-001	9.94215346E-004
3.80156250E-001	-7.21798253E-004
3.80195313E-001	2.42494179E-003
3.80234375E-001	-3.84494298E-003
3.80273438E-001	7.79713682E-004
3.80312500E-001	1.01502202E-002
3.80351563E-001	-1.22265970E-003
3.80390625E-001	5.88807162E-004
3.80429688E-001	6.19212797E-003
3.80468750E-001	-4.98984588E-003
3.80507813E-001	1.39962359E-003
3.80546875E-001	4.02244333E-003
3.80585938E-001	-4.10770756E-003
3.80625000E-001	2.37721516E-003
3.80664063E-001	8.48086084E-003
3.80703125E-001	-2.92794838E-004
3.80742188E-001	2.30535710E-003
3.80781250E-001	7.33649464E-003
3.80820313E-001	-5.46979339E-005
3.80859375E-001	1.89994886E-003
3.80898438E-001	7.57459156E-003
3.80937500E-001	-5.39525389E-003
3.80976563E-001	5.85804133E-003
3.81015625E-001	6.57340455E-003
3.81054688E-001	-2.53433768E-003
3.81093750E-001	3.50174040E-004
3.81132813E-001	6.26344981E-003
3.81171875E-001	-3.58325086E-003
3.81210938E-001	2.18630864E-003
3.81250000E-001	3.47385520E-003
3.81289063E-001	-2.58206431E-003
3.81328125E-001	-2.45068208E-004
3.81367188E-001	5.97709002E-003
3.81406250E-001	-5.46711218E-003
3.81445313E-001	7.31450824E-004
3.81484375E-001	6.66832182E-003
3.81523438E-001	-4.01279076E-003
3.81562500E-001	4.68954370E-003
3.81601563E-001	3.44972354E-003
3.81640625E-001	-3.01106776E-003
3.81679688E-001	7.59818653E-003
3.81718750E-001	7.00240800E-003
3.81757813E-001	-3.24970091E-003
3.81796875E-001	-1.73746377E-004
3.81835938E-001	2.25763047E-003
3.81875000E-001	-3.15424765E-003
3.81914063E-001	3.11563713E-003
3.81953125E-001	3.11563713E-003
3.81992188E-001	-4.06051716E-003
3.82031250E-001	1.92354406E-003
3.82070313E-001	2.78315952E-004
3.82109375E-001	-8.20898039E-003
3.82148438E-001	9.88691940E-003
3.82187500E-001	-2.86842409E-003
3.82226563E-001	-7.44589030E-003
3.82265625E-001	5.35718006E-003
3.82304688E-001	2.11445058E-003
3.82343750E-001	1.60876273E-005
3.82382813E-001	5.47622829E-003
3.82421875E-001	8.31355022E-003
3.82460938E-001	-5.39579035E-003
3.82500000E-001	7.90814128E-003
3.82539063E-001	3.18695896E-003
3.82578125E-001	-1.03228940E-003
3.82617188E-001	9.41019003E-003
3.82656250E-001	2.51932260E-003
3.82695313E-001	4.30773066E-003
3.82734375E-001	1.07926536E-002
3.82773438E-001	6.66778536E-003
3.82812500E-001	-6.15887997E-003
3.82851563E-001	1.11503352E-002
3.82890625E-001	4.35492106E-003
3.82929688E-001	5.78564704E-003
3.82968750E-001	8.52751525E-003
3.83007813E-001	4.92710416E-003
3.83046875E-001	-3.75109864E-003
3.83085938E-001	6.19105552E-003
3.83125000E-001	-1.00923055E-003
3.83164063E-001	-9.37372430E-004
3.83203125E-001	8.64656394E-003
3.83242188E-001	-2.74991186E-003
3.83281250E-001	9.21284830E-004
3.83320313E-001	1.03872447E-002
3.83359375E-001	-1.98682201E-003
3.83398438E-001	3.73232955E-004
3.83437500E-001	9.79093015E-003
3.83476563E-001	1.66024314E-003
3.83515625E-001	2.16110476E-003
3.83554688E-001	9.57642866E-003
3.83593750E-001	-2.36863505E-003
3.83632813E-001	-8.18860255E-004
3.83671875E-001	5.02202096E-003
3.83710938E-001	1.73210120E-003
3.83750000E-001	-2.13000190E-003
3.83789063E-001	6.90588228E-003
3.83828125E-001	-8.04381365E-006
3.83867188E-001	1.92247149E-003
3.83906250E-001	5.54647766E-003
3.83945313E-001	-1.17654187E-003
3.83984375E-001	4.37851603E-003
3.84023438E-001	7.00079955E-003
3.84062500E-001	-2.65499483E-003
3.84101563E-001	2.92365815E-003
3.84140625E-001	2.30374819E-003
3.84179688E-001	-8.11459958E-003
3.84218750E-001	4.68149958E-004
3.84257813E-001	5.57060909E-003
3.84296875E-001	-5.08905273E-004
3.84335938E-001	2.04152007E-003
3.84375000E-001	5.57007310E-003
3.84414063E-001	-4.06158962E-003
3.84453125E-001	7.50166082E-003
3.84492188E-001	4.95016313E-003
3.84531250E-001	-1.60608154E-003
3.84570313E-001	5.06974782E-003
3.84609375E-001	6.02320797E-003
3.84648438E-001	-2.94403581E-004
3.84687500E-001	5.04561639E-003
3.84726563E-001	6.59539107E-003
3.84765625E-001	1.09932125E-004
3.84804688E-001	7.16757464E-003
3.84843750E-001	3.94844013E-003
3.84882813E-001	-5.63066983E-005
3.84921875E-001	3.97257156E-003
3.84960938E-001	8.57416966E-003
3.85000000E-001	-1.91603652E-003
3.85039063E-001	9.92070433E-004
3.85078125E-001	2.37507002E-003
3.85117188E-001	-4.56298735E-003
3.85156250E-001	5.28371332E-003
3.85195313E-001	7.07212138E-003
3.85234375E-001	-4.44340266E-003
3.85273438E-001	5.11693823E-003
3.85312500E-001	3.59075852E-003
3.85351563E-001	-4.89653753E-003
3.85390625E-001	5.59366807E-003
3.85429688E-001	1.92193526E-003
3.85468750E-001	-6.58949233E-003
3.85507813E-001	9.20212316E-004
3.85546875E-001	9.19407916E-003
3.85585938E-001	2.04098361E-003
3.85625000E-001	-4.85846359E-004
3.85664063E-001	1.09583558E-002
3.85703125E-001	-5.18289731E-003
3.85742188E-001	-1.53475971E-003
3.85781250E-001	6.02267151E-003
3.85820313E-001	-8.19932770E-004
3.85859375E-001	-7.95801341E-004
3.85898438E-001	5.83176499E-003
3.85937500E-001	-4.44393912E-003
3.85976563E-001	3.94844013E-003
3.86015625E-001	7.85826997E-003
3.86054688E-001	-2.29784945E-003
3.86093750E-001	9.78985816E-003
3.86132813E-001	4.32971671E-003
3.86171875E-001	1.58784885E-003
3.86210938E-001	3.20894548E-003
3.86250000E-001	8.07277146E-003
3.86289063E-001	-2.32198087E-003
3.86328125E-001	1.20603581E-003
3.86367188E-001	8.62135959E-003
3.86406250E-001	5.38399275E-004
3.86445313E-001	3.66208035E-003
3.86484375E-001	4.16240562E-003
3.86523438E-001	-4.94480039E-003
3.86562500E-001	5.11640176E-003
3.86601563E-001	6.40341209E-003
3.86640625E-001	-2.17933721E-003
3.86679688E-001	1.02424561E-002
3.86718750E-001	6.59431862E-003
3.86757813E-001	-6.29562477E-004
3.86796875E-001	4.90136382E-003
3.86835938E-001	2.85072764E-003
3.86875000E-001	-2.89470044E-003
3.86914063E-001	7.83413854E-003
3.86953125E-001	6.49886535E-003
3.86992188E-001	-3.01374890E-003
3.87031250E-001	1.08859615E-002
3.87070313E-001	1.28170132E-002
3.87109375E-001	-3.68192172E-003
3.87148438E-001	1.08618301E-002
3.87187500E-001	1.18871485E-002
3.87226563E-001	3.70551698E-004
3.87265625E-001	4.61500403E-003
3.87304688E-001	1.65809811E-003
3.87343750E-001	2.99229867E-004
3.87382813E-001	9.52655735E-003
3.87421875E-001	4.20959602E-003
3.87460938E-001	8.47281742E-005
3.87500000E-001	4.85310096E-003
3.87539063E-001	3.51782800E-003
3.87578125E-001	-7.83092071E-003
3.87617188E-001	2.94564467E-003
3.87656250E-001	8.95383779E-003
3.87695313E-001	-3.89695967E-003
3.87734375E-001	6.30742237E-003
3.87773438E-001	2.61155826E-003
3.87812500E-001	-6.30098764E-004
3.87851563E-001	6.25969598E-003
3.87890625E-001	4.30451282E-003
3.87929688E-001	-1.07250852E-005
3.87968750E-001	7.21315612E-003
3.88007813E-001	4.90029136E-003
3.88046875E-001	-6.06664454E-003
3.88085938E-001	3.35051668E-003
3.88125000E-001	2.70701152E-003
3.88164063E-001	3.35051668E-003
3.88203125E-001	8.28620096E-003
3.88242188E-001	-1.56049994E-003
3.88281250E-001	1.79645177E-004
3.88320313E-001	8.69107251E-003
3.88359375E-001	1.34760690E-003
3.88398438E-001	1.94392166E-003
3.88437500E-001	9.45416213E-003
3.88476563E-001	-8.69268142E-004
3.88515625E-001	-6.30634992E-004
3.88554688E-001	1.24105323E-002
3.88593750E-001	5.59152315E-003
3.88632813E-001	1.15670038E-003
3.88671875E-001	1.09562109E-002
3.88710938E-001	-6.47258901E-003
3.88750000E-001	-9.41126202E-004
3.88789063E-001	6.97452274E-003
3.88828125E-001	-1.20335455E-003
3.88867188E-001	4.70938484E-003
3.88906250E-001	1.25059860E-002
3.88945313E-001	7.99018826E-004
3.88984375E-001	-7.97946311E-004
3.89023438E-001	1.07175780E-002
3.89062500E-001	-9.65257689E-004
3.89101563E-001	-3.73072081E-003
3.89140625E-001	1.39479730E-003
3.89179688E-001	-2.77726089E-003
3.89218750E-001	-4.35063077E-003
3.89257813E-001	5.32875834E-003
3.89296875E-001	-1.72781126E-003
3.89335938E-001	1.58570382E-003
3.89375000E-001	6.83080662E-003
3.89414063E-001	-3.39717062E-003
3.89453125E-001	-2.08549287E-003
3.89492188E-001	3.13547873E-003
3.89531250E-001	4.64932444E-004
3.89570313E-001	-9.88852832E-004
3.89609375E-001	1.40074974E-002
3.89648438E-001	1.07250854E-004
3.89687500E-001	-3.49262388E-003
3.89726563E-001	4.39889363E-003
3.89765625E-001	-3.01589404E-003
3.89804688E-001	1.68062086E-003
3.89843750E-001	8.66694108E-003
3.89882813E-001	-1.77607412E-003
3.89921875E-001	-6.31171278E-004
3.89960938E-001	9.88262958E-003
3.90000000E-001	-1.32293924E-003
3.90039063E-001	-2.80139232E-003
3.90078125E-001	1.08124943E-002
3.90117188E-001	3.45347754E-004
3.90156250E-001	-7.27160766E-004
3.90195313E-001	3.63580377E-003
3.90234375E-001	-8.23740164E-003
3.90273438E-001	2.94457221E-003
3.90312500E-001	6.75894879E-003
3.90351563E-001	-3.23039576E-003
3.90390625E-001	1.13203272E-003
3.90429688E-001	4.92335033E-003
3.90468750E-001	-7.74887397E-004
3.90507813E-001	1.29934404E-003
3.90546875E-001	3.11134730E-003
3.90585938E-001	1.91925401E-003
3.90625000E-001	6.63990010E-003
3.90664063E-001	4.47021546E-003
3.90703125E-001	-2.61048580E-003
3.90742188E-001	6.83027063E-003
3.90781250E-001	8.26099661E-003
3.90820313E-001	-2.37238888E-003
3.90859375E-001	1.17418235E-002
3.90898438E-001	3.82617407E-003
3.90937500E-001	-3.49316034E-003
3.90976563E-001	4.13612928E-003
3.91015625E-001	4.75603925E-003
3.91054688E-001	-7.03565565E-004
3.91093750E-001	6.52031541E-003
3.91132813E-001	6.23395563E-003
3.91171875E-001	-4.01761705E-003
3.91210938E-001	8.47549810E-003
3.91250000E-001	6.54766421E-004
3.91289063E-001	-3.06415690E-003
3.91328125E-001	5.97172728E-003
3.91367188E-001	3.58754092E-003
3.91406250E-001	-1.60983525E-003
3.91445313E-001	9.97754684E-003
3.91484375E-001	3.65886275E-003
3.91523438E-001	2.49358237E-004
3.91562500E-001	7.90277947E-003
3.91601563E-001	6.25755106E-003
3.91640625E-001	-5.66338145E-003
3.91679688E-001	6.16209780E-003
3.91718750E-001	7.30646447E-003
3.91757813E-001	-2.11069675E-003
3.91796875E-001	9.76250889E-003
3.91835938E-001	3.46795623E-003
3.91875000E-001	-3.32692148E-003
3.91914063E-001	7.47323956E-003
3.91953125E-001	3.15800124E-003
3.91992188E-001	1.20281833E-003
3.92031250E-001	1.17648820E-002
3.92070313E-001	2.96548610E-004
3.92109375E-001	2.46623322E-003
3.92148438E-001	5.87573802E-003
3.92187500E-001	-2.75473815E-003
3.92226563E-001	-2.70701152E-003
3.92265625E-001	1.19080621E-002
3.92304688E-001	4.56459626E-003
3.92343750E-001	-4.66004958E-004
3.92382813E-001	6.11383495E-003
3.92421875E-001	-1.65809811E-003
3.92460938E-001	5.42260315E-003
3.92500000E-001	9.33296945E-003
3.92539063E-001	4.20637819E-003
3.92578125E-001	-1.08323361E-004
3.92617188E-001	5.01719467E-003
3.92656250E-001	-2.68341632E-003
3.92695313E-001	-1.56318119E-003
3.92734375E-001	1.14072004E-002
3.92773438E-001	1.39318862E-003
3.92812500E-001	9.63648888E-004
3.92851563E-001	5.92292842E-003
3.92890625E-001	-2.32627093E-003
3.92929688E-001	-5.95027722E-003
3.92968750E-001	8.02129077E-003
3.93007813E-001	3.56233703E-003
3.93046875E-001	-8.24222769E-004
